key;author;title;description
/works/OL13181758W;/authors/OL6094127A;A book of saints;
/works/OL4331590W;/authors/OL844987A;Ann of the prairie;
/works/OL4331591W;/authors/OL844987A;This Rough New Land;
/works/OL4331592W;/authors/OL844987A;Remember the Days;This is an inspiring nostalgic novel set in northern Iowa during the homesteading period of the 1880's. Based on journals kept by the author's Aunt Ann and narrated by her, it tells her own story of growing up on the open prairie, and of her four sisters who also resented the harshness of the land and its unreasonable demands up on all of them.    Primarily it is the story of her parents, Sam and Molly Bullard, and of her mother's valiant struggle to wrest a measure of comfort for her family from a primitive environment while holding on to the gentler things of life to which she had been accustomed through her own youth in Virginia. For these Molly Bullard fought the land and the elements against tremendous odds, and often the stubborn foolhardiness of her husband whom she loved.
/works/OL4331593W;/authors/OL844987A;This rough new land;
/works/OL13669186W;/authors/OL6524680A;EU-NATO RELATIONSHIP: A LEGAL AND POLITICAL PERSPECTIVE;
/works/OL7581953W;/authors/OL2323526A;The cunning mulatto and other cases of Ellis Parker, American detective;
/works/OL33802802W;/authors/OL12235352A;Paintings from Emilia 1500-1700;
/works/OL33626522W;/authors/OL1362143A;Kindai bungaku no meian;
/works/OL33625911W;/authors/OL1362143A;Akutagawa Ryūnosuke ronkō;
/works/OL33579204W;/authors/OL1362143A;Kindai tambiha;
/works/OL33561997W;/authors/OL1362143A;Seijō Daigaku sōritsu jyusshūnen kinen ronbunshū;
/works/OL33478433W;/authors/OL1362143A;Kindai bungaku no sakusha;
/works/OL33473117W;/authors/OL1362143A;Taishō bungakuron;
/works/OL33369511W;/authors/OL1362143A;Shinshaku gendaibun;
/works/OL5633817W;/authors/OL1362143A;Han shizenshugi bungaku;
/works/OL5633818W;/authors/OL1362143A;Kindai tanbiha;
/works/OL5633819W;/authors/OL1362143A;Nihon kindai bungaku no shukumei;
/works/OL5633820W;/authors/OL1362143A;Nihon kindai shi shi;
/works/OL5633821W;/authors/OL1362143A;Hori Tatsuo;
/works/OL5633822W;/authors/OL1362143A;Natsume Sōseki ron;
/works/OL7449748W;/authors/OL2253437A;Althebräische lyrik;
/works/OL7449749W;/authors/OL2253437A;Palästinensisches Tagebuch;
/works/OL23260301W;/authors/OL8821876A;Dramaturgia joven uruguaya;
/works/OL13791836W;/authors/OL6631557A;Liberalizm i zemstvo v Rossii;
/works/OL13791837W;/authors/OL6631557A;Malorusskiia narodnyia predaniia i razskazy;
/works/OL15206797W;/authors/OL6631557A;Istoricheskaia Pol'sha;
/works/OL15360396W;/authors/OL6631557A;Vnutrennee rabstvo ...;
/works/OL18426847W;/authors/OL185229A;Slavery across time and space;
/works/OL1655128W;/authors/OL185229A;Trelldommen;
/works/OL21329519W;/authors/OL8171677A;Introduction to Biology and Biotechnology, Second Edition;
/works/OL30168846W;/authors/OL11093243A;Grow Like a Champion;
/works/OL25888267W;/authors/OL9789855A;Haft Unterm Hakenkreuz;
/works/OL31546342W;/authors/OL7657296A;Boats, Blisters and Frostbite;
/works/OL27303945W;/authors/OL7657296A;Dreadful diseases and terrible treatments;Dreadful Diseases and Terrible Treatments charts humankind's battle against illness from the Middle Ages to the 20th century. Starting with common complaints, it describes some of the most ill-advised cures in the annals of medical history: from lancets and leeches to bed rest and fecal remedies.
/works/OL22655391W;/authors/OL7657296A;Terribles maladies et remèdes en tout genre. L'histoire de la médecine à travers les âges;
/works/OL22450139W;/authors/OL7657296A;Pendu, écartelé ou décapité;
/works/OL21210236W;/authors/OL7657296A;Aliens and UFOs;
/works/OL21210024W;/authors/OL7657296A;Doomsday Cults;
/works/OL21202967W;/authors/OL7657296A;Monsters and the Supernatural;
/works/OL21154531W;/authors/OL7657296A;Nazis;
/works/OL20206628W;/authors/OL7657296A;Hung, Drawn, and Quartered;
/works/OL17460206W;/authors/OL7320397A;Greetings From San Francisco;
/works/OL34512809W;/authors/OL12479878A;Kinetic;
/works/OL27071823W;/authors/OL7498254A;Efficient Android Threading;
/works/OL19547729W;/authors/OL7498254A;Efficient Android Threading: Asynchronous Processing Techniques for Android Applications;
/works/OL34104674W;/authors/OL12342301A;"Hortus Kewensis, or, a Catalogue of the Plants Cultivated in the Royal Botanic Garden at Kew [electronic Resource]; 1";
/works/OL32317474W;/authors/OL11573655A;Ecos ancestrales;
/works/OL31849218W;/authors/OL11573655A;Xochicuicameh nepapan;"Poems with homosexual themes written in macehual (Nahuatl) and translated to Spanish by poet José Carlos Monroy Rodríguez (Tequipeuhcan, México 1983). The illustrations that accompany the collection of poems were ""mostly inspired by fragments of ""Wewetlahtohle"", the oral word of the elders.ʺ  (HKB Translation) --Page 8."
/works/OL9364699W;/authors/OL3405875A;New Drug Therapy With a Calcium Antagonist. Ed by R.J. Bing (International Congress Series, No 487);
/works/OL32274879W;/authors/OL7097021A;Pravoslavna T︠S︡erkva v Ukraïni;
/works/OL27113763W;/authors/OL7097021A;Liturgical Reform after Vatican II;
/works/OL25749929W;/authors/OL7097021A;People's Faith;
/works/OL23180354W;/authors/OL7097021A;Chrismation;
/works/OL20179196W;/authors/OL7097021A;The Orthodox Church in Ukraine;
/works/OL16557802W;/authors/OL7097021A;The blessing of waters and Epiphany;
/works/OL35873651W;/authors/OL2631209A;Tested;
/works/OL33920282W;/authors/OL2631209A;My Remarkable Journey;
/works/OL32444778W;/authors/OL2631209A;Larry King;
/works/OL32341976W;/authors/OL2631209A;Tell Me More;
/works/OL29408355W;/authors/OL2631209A;Anything Goes!;
/works/OL28185221W;/authors/OL2631209A;Beat the Heart Attack Gene;
/works/OL27121051W;/authors/OL2631209A;Larry King's Men's Guide to Prostate Supplements;
/works/OL27093418W;/authors/OL2631209A;Why I Love Baseball;
/works/OL26357041W;/authors/OL2631209A;2.Dunya Savasi Ask Oykuleri;
/works/OL26356947W;/authors/OL2631209A;Kiminle, Ne Zaman, Nerede, Nasil Konusmali;
/works/OL25823655W;/authors/OL2631209A;Producer;
/works/OL25567692W;/authors/OL2631209A;Grave of the Fireflies;
/works/OL21791310W;/authors/OL2631209A;Waiting at Joe's;
/works/OL21569283W;/authors/OL2631209A;Be Nice Revolution;
/works/OL21154941W;/authors/OL2631209A;Time for a Heart to Heart;
/works/OL21128605W;/authors/OL2631209A;Chosen for Greatness;
/works/OL20589287W;/authors/OL2631209A;The Big Question;
/works/OL20439198W;/authors/OL2631209A;Truth Be Told;
/works/OL18842148W;/authors/OL2631209A;Uniquely Oregon;
/works/OL18183355W;/authors/OL2631209A;Why I love baseball;
/works/OL277180W;/authors/OL2631209A;On the Line;
/works/OL277181W;/authors/OL2631209A;Why I Love Baseball;
/works/OL277182W;/authors/OL2631209A;Love Stories of World War II;The Eighty-third Division in which Ned was serving in one of the most battle-tested in Europe. three days after the division relieved the 101st Airborne Division just south of Carentan in Normandy, Ned was ordered up to the front as a forward observer with the 331st Infantry Regiment. From there, on June 30, he wrote a letter that conveys vividly how much the letters he received from Nikki meant to him, as well as how much he was hoping that she would decide, before long, that he was the one for her:    *My Dearest Nikki:  I fell upon your letter today like a ton of bricks. The blue envelope has become well known and its arrival is heralded far and wide. The biggest events in my life right now are the comings of your thoughts. With all this other stuff going one. I can truthfully say your letters men more than all of it. Not just the fact of receiving word from you, but the idea of being closer to you... I search each and every letter for slightest indication that you have decided. Before, we may have had two little time to decide if what we felt was love, but I've thought of you far too often and yearned to be with you for too much  for it to be anything else as far as I'm concerned.  However, I can afford to commit myself, while it's definitely not the best idea for you. It's a dangerous game we play and one's number can be up almost anytime. Such unpleasant closeness to death and scenes of it around you don't increase your bravery or eating abilities. I'm satisfied though, now, that I can do my job in the face of it and that's the main thing. No matter what anyone thinks, you must be satisfied yourself of your never before you can feel content You'd be surprised how much you help*    One the fourth of July, the Eighty-third Division began its attach on the entrenched Germans in the hedgerow county of Normandy....
/works/OL14933002W;/authors/OL2631209A;Beyond a Reasonable Doubt;This phrase, heard countless times every day in American courtrooms across the country, sets forth the burden of proof placed upon the prosecution in a criminal trial. Yet this cherished principle is not mentioned in the Constitution, nor is it defined by any laws. What, then, does beyond a reasonable doubt really mean, and how should it be interpreted and applied? In Beyond a Reasonable Doubt more than 80 distinguished contributors reflect on what this standard really means and how it is applied. Brilliantly dissecting its meaning from every angle, attorneys, judges, novelists, journalists, religious leaders and convicted felons shine a light on the most compelling standard in our legal system.
/works/OL14933011W;/authors/OL2631209A;My Remarkable Journey;
/works/OL14933016W;/authors/OL2631209A;Remember Me When I'm Gone;"""Show me Heaven! I have seen hell."" --Patricia NealLarry King, world-famous radio and television personality, has asked the talented, the beautiful, the wise, and the rich a question all of us have pondered: How would you like to be remembered after your death? The result is REMEMBER ME WHEN I'M GONE, an entertaining and eloquent collection of  ""last words"" from people in the arts, in politics, in sports, and in business, mostly still alive. In telling and moving reflections, often leavened by self-deprecating humor, these celebrities look back on their lives, their ambitions, their mistakes, and their accomplishments.The contributions range from pithy one-liners by Yogi Berra (""It's over.""), Dave Barry, George Carlin, and Liz Smith (""Excuse my dust!""); to inspired sketches by Stephen King and Peter Falk; to candid reflections from Don Shula, Fred Rogers, and Chevy Chase; to hilarious rants from Margaret Cho and Tommy Lee; and a last request by Arthur Hailey. Often surprising and always memorable, REMEMBER ME WHEN I'M GONE is a timeless collection by stars who will live on forever."
/works/OL14933025W;/authors/OL2631209A;Moon Over Manhattan;
/works/OL14933003W;/authors/OL2631209A;Beyond the Flames;
/works/OL14933012W;/authors/OL2631209A;The Obvious Diet;
/works/OL14933017W;/authors/OL2631209A;Tell Me More;
/works/OL14933004W;/authors/OL2631209A;Como Hablar con Cualquier Persona, En Cualquier Momento, En Cualquier Lugar / How to Talk to Anyone, Anytime, Anywhere;
/works/OL14933013W;/authors/OL2631209A;The old man and lesser mortals;
/works/OL14933018W;/authors/OL2631209A;When Your From Brooklyn;
/works/OL14933020W;/authors/OL2631209A;How to talk to anyone, anytime, anywhere;
/works/OL14933022W;/authors/OL2631209A;Taking on Heart Disease;
/works/OL14933009W;/authors/OL2631209A;Love Stories of World War II;
/works/OL14933014W;/authors/OL2631209A;The People's Princess;"In the ten years since Princess Diana's shocking and tragic death in 1997, her hold on the world's imagination has only increased. For The People's Princess, Larry King asked many people who knew Diana, some officially and some more personally, for their favorite memories.Sir Richard Branson recalls Diana sitting in the cockpit of one of his private planes with baby Prince William on her lap; as they flew past Windsor Castle she announced, ""On our right you have Grandma's house!"" Heather Mills, who, like Diana, has been a tireless campaigner for charitable causes, recalls Diana's work to eradicate the scourge of land mines, as well as the time she was photographed shaking hands with an AIDS patient in a London hospital, doing so much to counteract the stigma associated with the disease at the time. British radio and television personality Chris Tarrant recalls how clearly nervous he was upon meeting Diana for the first time, and how she put him at ease with an incredibly rude joke about Kermit the Frog. Photographer Tim Graham remembers Diana lying on the floor with baby William in order to coax a smile from the young prince. And her chief bodyguard recalls how happy and at peace she seemed on the day he agreed to her simple request: to be allowed to walk, truly alone for once, along a beautiful, deserted beach.Some of these recollections are warm and intimate, celebrating Diana for her ability to make a human connection with everyone she met, others are perceptive and revealing, even about Diana's human failings and frailties. Together, they coalesce into a multifaceted portrait of a woman that the world has long desired to know a little better.From the Hardcover edition."
/works/OL14933019W;/authors/OL2631209A;Future Talk;
/works/OL14933021W;/authors/OL2631209A;Powerful Prayers;
/works/OL14933005W;/authors/OL2631209A;Daddy Day, Daughter Day (Dove Kids);
/works/OL14933007W;/authors/OL2631209A;Larry King's Favorite Classic Radio Shows with Booklet;
/works/OL14933008W;/authors/OL2631209A;Larry King: The Best of the Larry King Show, Vol. 3;
/works/OL14933010W;/authors/OL2631209A;My Dad and Me;
/works/OL14933015W;/authors/OL2631209A;Private Dreams of Public People;
/works/OL25388995W;/authors/OL9602133A;Academic and Entrepreneurial Research;
/works/OL17661418W;/authors/OL7375710A;An essay on gout : in which its actual predisponent, proximate, and exciting causes are clearly defined, and its preventive and curative indications fully demonstrated, upon new pathological principles, which exhibit a more consistent, safe, and efficient method of treatment than any hitherto promulgated...;
/works/OL27706383W;/authors/OL10344495A;Vanity Fair : Harry & Meghan;
/works/OL33789930W;/authors/OL3870175A;Cat Tales;
/works/OL9887939W;/authors/OL3870175A;Cat Tales/Da' Real Pussy;
/works/OL35622152W;/authors/OL2986776A;Bob Nudd's Illustrated Guide to Pole Fishing;
/works/OL20525642W;/authors/OL7775801A;Ri yu neng li ce shi guo ji fu dao cong shu;
/works/OL26239659W;/authors/OL3297699A;Sadık Ruslan;
/works/OL9239818W;/authors/OL3297699A;Faithful Ruslan;
/works/OL821148W;/authors/OL69422A;Naujoji Prūsijos kronika;
/works/OL36212356W;/authors/OL13037406A;California Intercontinental University;
/works/OL34106559W;/authors/OL12343194A;Uncle Walt the Poet Philosopher. --;
/works/OL9178862W;/authors/OL3249009A;Medical Illustration;
/works/OL9600324W;/authors/OL3599350A;Facts and Sources;
/works/OL34516983W;/authors/OL12480914A;Coloring Book and Poster Collection;
/works/OL13848900W;/authors/OL6718517A;Théâtre ancien;
/works/OL32486999W;/authors/OL11781808A;Querwelteinreise;
/works/OL30802431W;/authors/OL11271974A;Legend of Zelda Coloring Book;
/works/OL34228328W;/authors/OL2990797A;My Lil Dragon;
/works/OL33880676W;/authors/OL2990797A;How to Make an Artist Miserable;
/works/OL30837375W;/authors/OL2990797A;Virtual Reality;
/works/OL30695807W;/authors/OL2990797A;Marriage of Harry and Shirl;
/works/OL29900973W;/authors/OL2990797A;Deep Blue Sea;
/works/OL26693514W;/authors/OL2990797A;Interstellar Ghost Ship at the End of the Road;
/works/OL22264360W;/authors/OL2990797A;Fabulous;
/works/OL22208864W;/authors/OL2990797A;Plague Time;
/works/OL11456297W;/authors/OL4820893A;Die Frau zwischen Ausbildung, Ehe und Beruf;
/works/OL15772016W;/authors/OL4820893A;Die Frau zwischen Ausbildung, Ehe und Beruf;
/works/OL33887456W;/authors/OL12265347A;"tout déco ; chambre d'enfant";
/works/OL23828561W;/authors/OL8693708A;Di li ke xue yu di li xin xi ke xue lun;
/works/OL23756902W;/authors/OL8693708A;Ke chi xu fa zhan yu Chang Jiang di qu fa zhan zhan lue;
/works/OL23429715W;/authors/OL8693708A;Dong li di mao xue gai lun;
/works/OL23263591W;/authors/OL8693708A;Di li ke xue yu xian dai ke xue ji shu ti xi;
/works/OL22859682W;/authors/OL8693708A;Yao gan gai lun;
/works/OL33329988W;/authors/OL12072553A;Three essays on the structure of technical collaboration;
/works/OL34382435W;/authors/OL9717930A;Creation of the First Cryptocurrency : the Chronicle of Bitcoin;
/works/OL34128375W;/authors/OL9717930A;How to Become an Online Business Professional;
/works/OL28037114W;/authors/OL392297A;Avoiding Ditches;
/works/OL2686075W;/authors/OL392297A;A small book about God;
/works/OL2686076W;/authors/OL392297A;Two hundred years in the life of Stoney Creek United Church, 1792-1992;
/works/OL1329988W;/authors/OL135507A;Folklivsbilder frȧn det gamla Albo;
/works/OL24048583W;/authors/OL9048818A;Russko-azerbaĭdzhanskiĭ frazeologicheskiĭ slovarʹ;
/works/OL12418501W;/authors/OL5474599A;Ping deng ge bi ji;
/works/OL32732446W;/authors/OL4712532A;"""Un gran debito di mente e di cuore""";
/works/OL23130085W;/authors/OL4712532A;Con gran amor;
/works/OL19790898W;/authors/OL4712532A;Cuaderno prohibido;
/works/OL19675687W;/authors/OL4712532A;Nessuno torna indietro;
/works/OL11250596W;/authors/OL4712532A;Dalla part di lei;
/works/OL11250597W;/authors/OL4712532A;Il rimorso;
/works/OL11250598W;/authors/OL4712532A;Invito a pranzo;
/works/OL11250599W;/authors/OL4712532A;Dalla parte di lei;
/works/OL11250600W;/authors/OL4712532A;Nessuno torna indietro;
/works/OL16556987W;/authors/OL4712532A;Romanzi;
/works/OL25088402W;/authors/OL2909979A;Human Scent Evidence;
/works/OL17744228W;/authors/OL7392221A;Le Sceau des saints;
/works/OL24287899W;/authors/OL7438681A;The mystery of the moonlight murder;"""One hundred years ago, under the light of a full moon, 12-year-old John Diefenbaker and his younger brother, Elmer, are nearby when their neighbour is shot to death in a field. The murder in small-town Saskatchewan ignites a desperate search for the killer and when a family friend of the Diefenbakers is arrested for the murder, John is certain they have the wrong person. With the help of the man's 11-year-old daughter, Summer Storm, John and Elmer set out to prove his innocence. But with only five days left before the murder trial, time is running out ...""--The publisher."
/works/OL18023880W;/authors/OL7438681A;The legends of Lake on the Mountain;
/works/OL18461566W;/authors/OL3339920A;Little Mexico;
/works/OL31794952W;/authors/OL11556915A;Léon & Sofia Tolstoï;
/works/OL11602261W;/authors/OL4896861A;Nniccu furcedda;
/works/OL32936241W;/authors/OL7323834A;The Father's Home Birth Book;
/works/OL28350646W;/authors/OL7323834A;Womb;
/works/OL20743514W;/authors/OL7323834A;Hard Pushed;
/works/OL17471739W;/authors/OL7323834A;The Fathers Home Birth Handbook;
/works/OL9016868W;/authors/OL3141068A;Faience Et Porcelaine De Marseille Xviie Siecle;
/works/OL9016869W;/authors/OL3141068A;L Album, L';
/works/OL20934614W;/authors/OL8013424A;Empowering Africa;
/works/OL5996523W;/authors/OL1498253A;Interim report, recommendations for the fall 2001 elections;
/works/OL32472911W;/authors/OL11777550A;Ursita, sau, Destinul tragic al unui scriitor;
/works/OL13512185W;/authors/OL6380598A;The music of John Banister;
/works/OL33641895W;/authors/OL12177873A;Histoire de l'état et des progrès de la chirurgie militaire en France pendant les guerres de la révolution;
/works/OL10636271W;/authors/OL4429036A;London restaurants;
/works/OL23934756W;/authors/OL5142203A;Kaisei Keihō karian seiritsu katei no kenkyū;
/works/OL22962351W;/authors/OL5142203A;Saiban'in saiban no rinshōteki kenkyū;
/works/OL22726166W;/authors/OL5142203A;Sōtō na riyū ni motozuku ihōsei no sakugo;
/works/OL11954531W;/authors/OL5142203A;Jidō gyakutai;
/works/OL25106851W;/authors/OL9473755A;Manual of Medical Therapeutics;
/works/OL32104315W;/authors/OL6149867A;Bordeaux-Arcachon;
/works/OL13244725W;/authors/OL6149867A;Clément V, le pape d'Aquitaine;
/works/OL23050337W;/authors/OL8596621A;Planetary geosciences--1988;
/works/OL22465382W;/authors/OL8596621A;GRAIL;"""In September 2011, the GRAIL mission launched two unmanned spacecraft to the Moon, which entered into lunar orbit on December 31, 2011 and January 1, 2012. They orbited the Moon until December 17, 2012, when they impacted the surface near the Moon's north pole. This book contains three review articles co-authored by the GRAIL Science Team and Guest Scientists that describe the reasons for the GRAIL mission, the development of the necessary technology, and the design of the mission to acquire the most precise measurements of the lunar gravity field possible today. The book provides a detailed description of the GRAIL mission's scientific objectives, the instrumentation and its required performance, the complex simulation of the measurement system for determining the gravity field, and the innovative education and public outreach of the mission directed toward middle-school students who could select areas of the Moon for imaging with the onboard MoonKam camera system. This volume is aimed at researchers and graduate students active in solar system science and planetology""--"
/works/OL11964712W;/authors/OL5150120A;Fatal inconstancy;
/works/OL25271651W;/authors/OL397267A;New Builders;
/works/OL19736251W;/authors/OL397267A;Perfect is boring;Shares the life lessons Tyra Banks learned from her mother and applied to her highly successful career, and how their close bond helped them to overcome many obstacles in life.
/works/OL2715242W;/authors/OL397267A;Tyra's beauty inside & out;
/works/OL16086806W;/authors/OL397267A;Modelland;
/works/OL16190724W;/authors/OL397267A;Modelland;
/works/OL27691700W;/authors/OL9149889A;For a New Liberty;
/works/OL27027269W;/authors/OL9149889A;Against the State;
/works/OL26138924W;/authors/OL9149889A;Fascism vs. Capitalism;
/works/OL24782716W;/authors/OL9149889A;The Concise Guide to Economics;
/works/OL24566530W;/authors/OL9149889A;EMP Hoax;
/works/OL24324861W;/authors/OL9149889A;The Case for Discrimination;
/works/OL2314022W;/authors/OL307625A;Chatra;
/works/OL2314023W;/authors/OL307625A;Chḥ mañca nāṭaka;
/works/OL2314024W;/authors/OL307625A;Hindī nāṭya cintana;
/works/OL2314025W;/authors/OL307625A;Hīrāmana Hāī Skūla;
/works/OL2314026W;/authors/OL307625A;Madhosingh is dead;
/works/OL2314027W;/authors/OL307625A;Paradā bāṛī;
/works/OL2314028W;/authors/OL307625A;Pavana Caturvedī kī ḍāyarī;
/works/OL2314029W;/authors/OL307625A;Praśna-kāla;
/works/OL2314030W;/authors/OL307625A;Salāmī mañca tathā anya nāṭaka;
/works/OL2314031W;/authors/OL307625A;Saṃskāra ko namaskāra;
/works/OL2314032W;/authors/OL307625A;Tīna aparādha;
/works/OL2314033W;/authors/OL307625A;Dillī uñcā sunatī hai;
/works/OL2314034W;/authors/OL307625A;Mādā miṭṭī;
/works/OL2314035W;/authors/OL307625A;Omʾ krāntiʾ krānti;
/works/OL2314036W;/authors/OL307625A;Rāvaṇalīlā;
/works/OL2314037W;/authors/OL307625A;Suno Śephālī;
/works/OL13443826W;/authors/OL6326243A;China, Israel and the Arabs;
/works/OL13443827W;/authors/OL6326243A;The communist powers in Africa;
/works/OL33590612W;/authors/OL12164368A;Resources, Dr. Martin Luther King, Jr;
/works/OL20975366W;/authors/OL4058549A;Opera;
/works/OL26519250W;/authors/OL9994574A;Gold Flush;
/works/OL25980593W;/authors/OL9818324A;Chemistry for Kids - a Complete Chemistry Guide for Beginners;
/works/OL19745526W;/authors/OL7537160A;Great vegan BBQ without a grill;Featuring more than 70 recipes, each paired with a mouthwatering photo, you can create a real hoedown with dishes such as Honey BBQ Ribz, Beer Braised Pulled Pork Sandwiches, BBQ Jerk Chick'n and Carolina Coleslaw. These amazing recipes will become your go-to vegan choices for all your BBQ cravings.
/works/OL30297213W;/authors/OL11119339A;Winter Wonderland;
/works/OL18123161W;/authors/OL6678202A;Die Märtyrerkirche der Evangelisch-lutherischen Slovaken: Im Jahre des 1000 ...;
/works/OL11968492W;/authors/OL5153236A;Zwiazki wód powierzchniowych i podziemnych w dolinie Warty w warunkach naturalnych oraz wymuszonych eksploatacją ujęć dla aglomeracji poznania;
/works/OL23444273W;/authors/OL8898237A;Tradit︠s︡ii v russkoĭ semʹe;
/works/OL25228673W;/authors/OL890297A;Essential Concepts of Bearing Technology Sixth Edition;
/works/OL21642016W;/authors/OL890297A;Rolling Bearing Analysis - 2 Volume Set;
/works/OL21271672W;/authors/OL890297A;Essential Concepts of Bearing Technology;
/works/OL21228091W;/authors/OL890297A;Rolling Bearing Analysis Fifth Edition - Two Volume Set;
/works/OL19900267W;/authors/OL890297A;Rolling bearing analysis;
/works/OL4465427W;/authors/OL890297A;Advanced concepts of bearing technology;
/works/OL4465428W;/authors/OL890297A;Rolling Bearing Analysis;
/works/OL4465429W;/authors/OL890297A;Topics in Rolling Bearing Technology;
/works/OL4465430W;/authors/OL890297A;Rolling bearing analysis;
/works/OL24657132W;/authors/OL7236777A;Reports of Cases Argued and Determined in the Court of King's Bench;
/works/OL17101719W;/authors/OL7236777A;Reports of cases argued and determined in the Court of King's Bench ... . Vol. 1-12 (1834-1842);
/works/OL26954481W;/authors/OL10113408A;100 Financial Words and Terms That Every Child Should Know;
/works/OL35366080W;/authors/OL3248332A;Quiet Times for Mothers;
/works/OL31909889W;/authors/OL3248332A;Quiet Times for Mothers by Julia Graham;
/works/OL29888637W;/authors/OL3248332A;Make Cheese Grate Again a Personalized Cookbook;
/works/OL29812876W;/authors/OL3248332A;MAKE NOTHINGBURGERS GREAT AGAIN a Personalized DIY Cookbook;
/works/OL9177981W;/authors/OL3248332A;A Risk Management Approach to Business Continuity;
/works/OL32639553W;/authors/OL8663790A;Lire Jean de Labadie (1610-1674);
/works/OL25448344W;/authors/OL8663790A;Construction Internationale de la Reforme;
/works/OL23941974W;/authors/OL8663790A;Sur la France équinoxiale;
/works/OL22736684W;/authors/OL8663790A;L'organisation et l'action des Églises réformées de France;
/works/OL20598885W;/authors/OL7809072A;No More Lemons;
/works/OL7946638W;/authors/OL2650594A;Automotive Brake Systems;
/works/OL23991338W;/authors/OL9027473A;Turning the corner on father absence in Black America;
/works/OL6893820W;/authors/OL1904115A;De elektrische trams van Groningen, Arnhem en Nijmegen;
/works/OL6893821W;/authors/OL1904115A;Tram en bus rond de Martini;
/works/OL7853969W;/authors/OL2515531A;Nouvelle étude sur les caisses d'épargne;
/works/OL19998930W;/authors/OL7600276A;The trouble with the truth;Lucresse Briard reflects on her journey to adulthood in the late-1920s and '30s, in which she and her older brother Ben moved around the country with their art-dealer father and their houseman, Fred.
/works/OL11521632W;/authors/OL4844650A;The making and unmaking of a Soviet writer;
/works/OL11521633W;/authors/OL4844650A;Menya ubil skotina Pell;
/works/OL24956768W;/authors/OL9405406A;Hudson River common brick;
/works/OL11215132W;/authors/OL4691515A;Video camera;
/works/OL13062761W;/authors/OL5967583A;INTRODUCTION TO ABORIGINAL STUDIES PART 1;
/works/OL13062762W;/authors/OL5967583A;INTRODUCTION TO ABORIGINAL STUDIES PART 2;
/works/OL19077121W;/authors/OL668564A;Mietrecht aktuell.;
/works/OL3783953W;/authors/OL668564A;Hamburger Mietenspiegel;
/works/OL3783954W;/authors/OL668564A;Mietrecht aktuell;
/works/OL3783955W;/authors/OL668564A;Wohnraummietrecht;
/works/OL3783956W;/authors/OL668564A;Mietrecht;
/works/OL29344561W;/authors/OL10843550A;Balkans since 1945;
/works/OL35243749W;/authors/OL8987495A;Cosas y casos en torno a los montes resineros;
/works/OL35243748W;/authors/OL8987495A;Cosas y casos en torno a los montes resineros;
/works/OL35243747W;/authors/OL8987495A;Cosas y casos en torno a los montes resineros;
/works/OL23870341W;/authors/OL8987495A;Diccionario de comercio internacional;
/works/OL12440280W;/authors/OL5490318A;Mosaici moderni;
/works/OL23587369W;/authors/OL691910A;Dienstleistungsunternehmen im internationalen Wettbewerb;
/works/OL3856634W;/authors/OL691910A;Betriebswirtschaftliche Massnahmen des Klein- und Mittelbetriebes gegenüber den Auswirkungen der Integration;
/works/OL3856635W;/authors/OL691910A;Die Bedeutung des Luftverkehrs für die Schweiz;
/works/OL3856636W;/authors/OL691910A;Die Förderungspolitik des Nationalfonds im Kontext der schweizerischen Forschungspolitik;
/works/OL3856637W;/authors/OL691910A;Die Kleinen vor der wirtschaftlichen Integration Europas;
/works/OL3856638W;/authors/OL691910A;Die Qualität der Universität;
/works/OL3856639W;/authors/OL691910A;Die Wirtschaftlichkeit der Stahlschwellen;
/works/OL3856640W;/authors/OL691910A;Finanzplanung in der Unternehmung;
/works/OL3856641W;/authors/OL691910A;Förderung von Führungskräften in der Unternehmung;
/works/OL3856642W;/authors/OL691910A;Möglichkeiten künftiger Gestaltung der Planung beim Bund;
/works/OL3856643W;/authors/OL691910A;Organisationslehre;
/works/OL3856644W;/authors/OL691910A;Unternehmens-Planung in kleinen und mittleren Betrieben;
/works/OL25766797W;/authors/OL9743308A;Research Methods in Digital Food Studies;
/works/OL5180151W;/authors/OL1153683A;Borogidrid natrii͡a;
/works/OL22354596W;/authors/OL8555543A;Die besondere Nation;
/works/OL30592005W;/authors/OL11194639A;De koolhydraat en calorieteller;
/works/OL13296279W;/authors/OL6196391A;Systemes fiscaux et Marche Commun;
/works/OL7764375W;/authors/OL2431178A;In the sight of God;
/works/OL7764376W;/authors/OL2431178A;White wind;
/works/OL23521716W;/authors/OL556551A;V pami︠a︡tʹ stoli︠e︡tīi︠u︡ otkrytīi︠a︡ Moskovskoĭ Gubernīi;
/works/OL6289518W;/authors/OL1640844A;Fire research and safety;
/works/OL32575076W;/authors/OL11820632A;Geçmişten geleceğe köprü Milli Kütüphane;
/works/OL32572563W;/authors/OL11819483A;Dawr al-diblūmāsīyah al-Filasṭīnīyah fī al-taʼthīr ʻalá mawāqif wa-siyāsāt al-Ittiḥād al-Ūrubbī tujāha ʻamalīyat al-tanmiyah al-siyāsiyah fī Filasṭīn, 2005-2013;
/works/OL24106743W;/authors/OL6995430A;Hourly workers;
/works/OL16141695W;/authors/OL6995430A;Independent contractor vs. employee;
/works/OL30826674W;/authors/OL11279025A;Call of Duty Tips and Tricks Book : Personal Advice for Your Mastery;
/works/OL24540528W;/authors/OL9245596A;On the Cliffs of Foxglove Manor;
